,Date,UAE,QATAR,SAUDI,OMAN,BAHRAIN
3752,7 days,1.2499700408322383,1.7499710731587896,5.5000000576273465,-2.9188186090323143e-08,-4.499999988638592e-06
3757,7 days,-8.750000003950888,-8.250000001530509,-18.750000064516044,-44.99999996046415,-29.999996599999974
3762,7 days,2.5929012579695154e-05,0.24999999557545038,5.250000058571274,4.999999993899905,5.000000599999964
3767,7 days,-0.7500259317174667,6.230280291674717e-09,-3.0000000303498098,-24.999999998324995,-39.9999995
3772,7 days,1.1510195463415585e-08,-0.499999991145188,1.4999999872374872,-9.999999999715612,-10.000000399999976
3777,7 days,-1.2500000081869302,-1.000000007107701,-1.7499999870011322,-19.999999999346755,-19.999994700000002
3782,7 days,0.7500000319243298,2.8418639885785524e-08,-1.2499999115899243,4.999999999007684,-5.00000940000001
3787,7 days,1.7499999828448622,2.2499999852274613,3.749999814051023,-4.999999999664794,-4.999991200000011
3792,9 days,-1.2500000066406969,-1.2500000068096355,-2.750000029666836,-9.999999995210658,-10.000000199999988
3797,8 days,5.000000052565142,4.000000048502329,-0.9999997135843728,4.239495865476783e-09,-8.600000001024455e-06
3802,7 days,2.5000000006339462,3.5000000020402453,3.5000000017709425,9.999999989912567,10.0
3807,7 days,-8.43805025851907e-10,-1.000000002250104,1.4999999992787991,-30.000000007475307,-5.0
3812,7 days,-0.9999998676743971,-1.0000000008647874,-3.000000001139014,-4.999999992831988,10.0
3817,7 days,-2.999999988681573,-2.9999999707404257,-5.000000012096606,-15.000000000477769,-20.0
3822,7 days,0.7499999969396214,0.7500001121888644,1.766764512467489e-10,14.999999999467093,10.0
3827,7 days,0.2500000315325366,0.2500000315325366,-0.49999999277271456,4.999999999642455,-5.0
3832,7 days,5.499999998127464,5.499999998127464,7.499999978369992,5.000000000266084,5.0
3837,7 days,2.2500000020473223,2.2500000020473223,1.500000000942947,-25.000000000223338,-25.0
3842,7 days,-4.249999979287686,-4.249999979287686,-6.249999975470104,-10.000000000390685,-15.0
3847,7 days,-2.5000000080112486,-2.5000000080112486,-2.7500000042070454,-15.000000000360444,0.0
3852,7 days,7.000000032247954,7.000000032247954,8.499999982719253,-4.999999990022275,0.0
3857,11 days,-1.9999998582617948,-1.9999998582617948,-2.00000002229514,-4.65149696537992e-10,0.0
3862,7 days,-2.000000052446971,-2.000000052446971,1.103848035199917e-08,-5.0000000004013145,5.0
3867,7 days,-1.7499999984508463,-1.7499999349187405,-2.500000001384933,-5.000000000485954,-5.0
3872,7 days,-0.25000001214315404,0.7499999822540886,1.5000000002606555,4.999999999679176,5.0
3877,8 days,2.250000045328889,1.2500000115511156,0.24999999983472776,-10.000000000426496,-10.0
3882,7 days,0.24999995732398617,0.24999999178672283,0.2500000004943814,-15.000000000401712,0.0
3887,7 days,-1.7499999626437912,-2.249999999232834,-1.750000000828365,9.499999999660758,6.5
3892,7 days,-2.250000003338357,-1.249999965300482,-2.7500000004264393,-4.500000000439741,-1.0
3897,8 days,-1.5000001607435252,-2.00000019249066,-3.9999999529823214,-7.500000000411376,11.0
3902,7 days,-2.5000000125501387,-2.000000037160291,-2.0000000048589612,-2.500000000454662,-11.5
3907,7 days,1.5000000238269635,1.5000000208891962,1.500000003062901,-2.7898749976884574e-10,0.0
3912,7 days,-1.500000005496922,-1.9999999991944932,-2.500000003003308,-4.000000000492321,9.5
3917,7 days,-0.2499999995461195,0.24999999965512387,-2.500000008797606,-5.500000000412115,12.0
3922,7 days,3.5000000099152686,3.9999999840980607,4.500000009783143,16.999999999636685,21.0
3927,7 days,-0.249999873430653,-0.7499998035264781,-1.749999995725453,-2.000000000380652,-2.0
3932,7 days,8.122611916405731e-09,0.5000000209647766,-0.5000000012091377,1.9999999995527844,9.0
3937,7 days,0.9999999986500754,-7.723812700533017e-09,0.7500000000585629,-7.5000000004229435,5.5
3942,7 days,0.24999999732486344,0.7499999981233714,-0.2500000005983054,1.4999999995769713,0.0
3947,7 days,0.2499999885772226,-0.2500000231912125,-1.2500000020079867,-1.5000000003464606,0.0
3952,7 days,0.2500000023939535,0.2500000066984285,0.7500000004909779,-4.263256414560601e-10,0.0
3957,7 days,-1.2500001416666606,-1.2500001832252465,-2.2500000053856724,-4.092157723789569e-10,0.0
3962,8 days,-1.9999998698227657,-1.9999998300780106,-2.5000000002231104,-7.500000000571617,-2.5
3967,7 days,-0.500000008575114,-0.5000000149822199,-2.500000005647088,-4.284572696633404e-10,-2.5
3972,7 days,0.499999891973836,0.49999982272107246,2.5170692197207245e-09,-5.000000000416719,0.0
3977,7 days,3.7499999742090537,3.500000064266949,5.000000003563436,32.49999997162672,32.5
3982,7 days,0.24999994720213436,0.49999994903917155,0.49999995739756997,12.499999999222894,22.5
3987,7 days,1.879836020179937e-08,1.0482260393018805e-08,0.5000000121871011,-15.000000000014893,-7.5
3992,7 days,-0.749999984266104,-0.4999999670992352,-2.249999959313307,-17.49999996117205,2.5
3997,7 days,-0.49999989879321305,5.000000006993773,-0.25000000109219656,7.499999961195243,-2.5
4002,7 days,-1.0000000030493084,-6.000000051323987,-1.9999685757903407,-2.4999999999213287,4.5
4007,7 days,-0.7500000058105059,-1.499999911841904,-1.0000314189088968,-9.999999999298524,-37.0
4012,7 days,-1.7500000212444888,-1.000000020291644,-2.7499999996235687,4.999999962565113,10.0
4017,7 days,-0.250000002211614,0.49999997152276165,0.250000001074973,5.00000000033404,0.0
4022,7 days,6.49999997467841,6.999999981208028,9.499999999518444,20.000000036360774,30.0
4027,7 days,-2.4999999789126264,-4.4999999673139826,-6.000000022049107,-4.999999999918543,5.0
4032,7 days,1.0000000074932487,0.9999999825571777,3.000000015853537,-10.000000000080718,0.0
4037,7 days,0.4999999700597684,1.4999999883067403,-1.5000000025289992,-3.0831870390102267e-10,-10.0
4042,7 days,0.499999997752667,-9.611838436285325e-09,-0.4999999997171187,4.240519047016278e-11,-15.0
4047,12 days,-1.250000001452733,-1.4999999802181918,-2.9999999949068012,-3.50000001845126,3.0
4052,7 days,3.250000030856782,2.9999999749960935,3.0000000007055903,-1.500000000241954,12.0
4057,7 days,1.8749999397728274,1.4999999902097514,-0.25000007708013783,4.999999997831225,0.0
4062,7 days,-0.8749999998649685,-0.4999999957842647,0.25000000329569616,1.256296400242718e-09,15.0
4067,7 days,1.5000000251888324,1.3749999511094373,0.7500000788238239,-25.000000013291412,-25.0
4072,7 days,0.5000000014325607,0.6250000452186768,0.749999919264269,7.000000013903758,10.0
4077,7 days,1.0000000077756823,1.4999999980746423,1.2499999996018119,-1.0000000012124701,-2.0
4082,7 days,2.0000000018603714,1.5000000020893012,0.2499999994387352,8.999999999184723,7.0
4087,7 days,5.867377694812603e-10,7.635463816768606e-09,-0.9999999940442237,10.00000000111038,15.0
4092,7 days,-8.520117944499361e-10,-6.9346697273431346e-09,-6.827178822277347e-09,-1.1056044968427159e-09,0.0
4097,7 days,-3.0000000171564096,-3.000000023506111,-4.000000012525604,-20.000000001596817,-35.0
4102,7 days,-1.0000000416689048,-1.0000000135259697,-8.96457663657202e-09,5.000000033109586,5.0
4107,7 days,-2.22163976104639e-09,4.463402092369506e-09,1.749999998324732,-10.000000019449658,-5.0
4112,7 days,1.0000000079438962,1.0000000158238223,0.25000002326888904,2.04295247385744e-10,0.0
4117,7 days,2.999999988577933,2.999999973647377,3.2499999693200934,-2.2103563424025197e-10,0.0
4122,9 days,2.9999999814553107,2.999999987562177,2.249999998845162,-14.999999998994326,-65.0
4127,7 days,2.999999999307164,4.999999993307668,4.499999994711928,-5.982769835100044e-11,0.0
4132,10 days,7.500000095007621,7.000000047233989,7.500000105472658,20.00000000120056,80.0
4137,7 days,-0.5000000434159091,-1.0000000010705463,-0.500000000850747,19.999999999628756,15.0
4142,7 days,-0.7499999706107161,-1.5000000028544918,-1.249999997514351,2.672510390766547e-08,15.0
4147,7 days,-5.5000000410816625,-5.499999959266077,-6.000000023304075,-10.000000035415354,-20.0
4152,9 days,1.3242981822259026e-08,0.7500000204543156,0.749999964356185,9.999999999505889,10.0
4157,7 days,1.2500000190051423,1.2499999536039894,1.5000000167108354,-5.000000031450469,-10.0
4162,7 days,0.25010527691608786,1.0001005828377814,0.5000992442621239,4.999539025337953,4.999370499999998
4167,7 days,7.749894707245758,5.9998994341078316,7.49990075962603,15.000461010537549,10.000629500000002
4172,7 days,-0.9999999509243196,1.0000000061475305,2.99999998578879,5.00000003051008,10.0
4177,7 days,5.249999983751621,3.5000000000998455,0.7500000005612435,34.99999993785241,40.0
4182,7 days,-1.9999999995887094,-1.2499999998325393,-1.2500000011360015,9.274572221329436e-10,-20.0
4187,7 days,-1.9999999787446967,-2.249999998792987,-1.6686101389495889e-09,5.000000032716457,-10.0
4192,7 days,-11.249999998754504,-10.999999998366881,-13.74999999742414,-29.99999997242105,-30.0
4197,7 days,-6.249999915638227,-7.999999714967444,-6.499999871070429,-5.000000002284764,-5.0
4202,7 days,-1.9999998207307428,-0.9999997934669196,-1.2499998592788302,-19.9999999994742,-5.0
4207,7 days,0.25000018253570033,1.0000000108723128,1.0000002892523412,-3.128809566987911e-08,0.0
4212,8 days,-1.9999996921171288,-1.999999678197284,-2.9999995539805653,1.025341589411255e-09,0.0
4217,7 days,-1.7499998051586019,-2.249999728002912,-0.9999998762442814,-6.610889613511972e-10,0.0
4222,7 days,1.7500003057021019,0.7500004960770923,6.225842312801433e-07,4.210960469208658e-09,0.0
4227,8 days,8.999998696233554,9.49999842320274,8.999998261224022,9.999999964205244,19.999999899999978
4232,7 days,2.000000038013546,2.9999999953560206,2.9999999988571275,1.1751353667932563e-08,-5.0
4237,7 days,0.99999999883903,-1.0000000014080115,3.0000000055019598,-14.999999993875633,-10.0
4242,7 days,7.000000000585459,6.999999997287411,10.99999999526976,9.999999980444727,5.0
4247,7 days,0.999999999018371,-1.499999999403471,1.5000000004773852,4.608807557815453e-09,5.0000001000000225
4252,7 days,-9.999999996207528,-6.499999997411862,-8.50000004113707,-37.499999995914806,-37.5
4257,7 days,-3.1431639513357368e-09,-1.29162458506471e-10,3.9255382944247685e-08,-9.499999999917947,-22.5
4262,7 days,-6.999999997468251,-6.999999243472708,-11.000000005334137,-32.999999991668005,5.0
4267,7 days,-2.9999999989892387,-2.9999990503070606,4.999999964939448,-7.4999999815189256,-15.0
4272,7 days,-2.9999969950678675,-2.999999182650498,-3.9999996807091662,-17.500000008423655,-11.5
4277,7 days,0.9999969939822364,1.999999061511467,-2.7687968184864076e-07,-3.5000000104252535,-8.500000099999994
4282,7 days,-1.0976464182022028e-10,6.7978334072904545e-09,1.9999999993208277,3.5000000012180976,7.5
4287,7 days,-0.7499979131221082,0.7499996642425515,2.250000005665818,18.99999998321971,-5.0
4292,7 days,0.25000127806413985,1.2500006967571125,-6.0432299164858705e-09,8.000000000587875,-2.5
4297,12 days,-1.7499990879207843,-1.7499994165093256,-1.2500000001035971,-8.999999992505934,7.5
4302,7 days,-1.2499998171433049,0.2499997763563897,2.4999999981012806,-7.99999999103423,8.0
4307,7 days,2.249998145288089,-0.5000005868469799,0.7499999805951347,-10.99999999212963,-5.5
4312,7 days,-1.249998638263662,-2.499999251369246,-2.7499999794005916,-1.9999999985236343,2.5
4317,7 days,-1.4999992711352306,0.499997538768163,0.4999996197882197,-11.99999524168166,-10.0
